# Time-averaged data for fix 1com
# TimeStep Number-of-rows
# Row c_com[1] c_com[2] c_com[3]
0 10
9 36.1062 69.2687 102.839
10 -45.7007 73.6971 95.8599
17556 10
1 -59.658 -10.7038 5.94645
2 30.8732 -18.8376 5.37255
3 37.1216 65.3315 103.498
4 41.5997 76.1338 95.2511
5 29.5525 -15.2568 6.92037
6 26.5401 -12.4509 8.86885
7 38.7258 69.2146 99.5578
8 36.9288 68.9845 10.2526
9 35.8892 69.3353 103.137
10 -45.2059 74.1483 96.3866
17560 10
1 -58.9135 -10.7294 5.18378
2 31.3132 -19.1012 5.83052
3 37.0083 65.2274 103.884
4 41.8124 76.042 96.2964
5 30.1977 -15.2061 6.55655
6 26.7085 -12.504 8.59721
7 38.3518 68.1567 99.4917
8 37.1388 68.6872 10.4882
9 35.429 68.4288 103.123
10 -45.4527 73.7501 97.2338
17564 10
1 -58.8153 -10.7 4.04391
2 31.3104 -18.8133 5.18712
3 35.9131 65.1318 103.678
4 42.2458 75.5797 96.3826
5 29.7988 -15.1722 6.30475
6 26.5965 -12.4219 7.78549
7 37.9512 68.0041 99.3086
8 37.0139 68.4769 10.4174
9 34.6862 68.3604 102.711
10 -45.3419 72.9561 96.7242
17568 10
1 -58.8983 -11.7448 3.94794
2 30.9483 -19.862 4.4796
3 35.922 64.1765 103.652
4 41.7233 74.9639 95.8482
5 29.6251 -16.2571 5.58768
6 26.6174 -13.0691 7.46861
7 37.9416 67.5088 99.3831
8 37.2226 67.5915 9.94015
9 35.1176 67.8588 102.701
10 -45.0449 72.3701 96.2372
17572 10
1 -58.3192 -12.1387 4.07121
2 30.8146 -19.6898 5.01193
3 35.5493 63.5177 104.315
4 42.2943 74.3449 96.8413
5 29.4955 -16.4053 6.29758
6 26.8867 -13.134 7.45754
7 37.5291 67.1654 100.219
8 36.992 67.1188 10.5632
9 34.7804 67.6646 103.889
10 -44.643 71.391 96.9918
17576 10
1 -58.6335 -11.9477 4.00334
2 30.934 -19.6067 5.30103
3 34.9879 63.9297 105.009
4 42.5927 74.0295 96.7979
5 29.001 -16.5875 6.82575
6 27.0073 -12.9616 8.12073
7 37.4783 67.0646 100.281
8 37.5138 67.2379 10.74
9 34.7742 67.5801 104.411
10 -44.3659 71.1925 97.0209
17580 10
1 -58.9799 -11.4318 3.79506
2 30.6692 -19.5829 4.95984
3 35.1865 64.224 104.627
4 42.055 75.0829 96.1664
5 29.5202 -15.9813 6.15299
6 26.877 -12.7542 7.60973
7 37.8097 67.0183 99.5368
8 37.3357 67.6795 10.2474
9 35.4429 67.2389 103.213
10 -44.4776 71.842 95.9382
17584 10
1 -59.3981 -11.5866 3.23644
2 30.1818 -18.6419 4.53356
3 35.413 63.7934 104.295
4 41.0312 75.301 96.5477
5 29.2266 -14.8732 6.31396
6 26.0871 -12.5299 7.7949
7 37.5779 67.2067 99.4958
8 36.5872 67.9591 10.3017
9 34.999 67.0732 103.256
10 -45.5442 72.2294 96.3859
17588 10
1 -59.7446 -11.3157 3.08364
2 30.3747 -18.7897 4.31368
3 35.4444 63.9723 103.792
4 41.2687 75.694 96.7709
5 28.8161 -15.1012 5.94603
6 25.8751 -12.3396 7.21897
7 37.0418 67.2607 99.2721
8 36.3183 68.054 10.1873
9 34.3304 67.6376 103.369
10 -45.6183 72.3655 95.8354
17592 10
1 -59.6959 -11.9087 3.30821
2 30.36 -19.1047 4.24831
3 34.8555 63.0818 103.887
4 40.5427 75.1757 96.8976
5 29.0437 -15.5894 5.65349
6 26.0199 -13.223 7.06749
7 36.9959 66.8476 99.2018
8 35.7745 67.5176 9.89225
9 34.5378 66.8873 103.628
10 -46.3087 72.0493 95.9316
17596 10
1 -59.6449 -11.4469 3.40782
2 29.8109 -19.3648 3.816
3 35.125 63.6315 103.16
4 40.2729 76.1678 96.6348
5 29.4421 -15.8688 5.09305
6 26.2671 -13.1567 6.51971
7 36.9012 67.0574 98.8785
8 36.0182 67.5813 9.73918
9 34.2255 67.5221 102.628
10 -46.2319 72.1979 95.7646
17600 10
1 -60.1859 -11.2579 3.72715
2 29.4468 -19.6344 3.98176
3 35.9085 63.5201 103.775
4 39.8702 75.7958 95.3771
5 28.6202 -16.0402 5.26914
6 25.7436 -13.2337 7.35282
7 37.2114 66.5057 98.502
8 35.7853 67.6243 9.4205
9 33.9902 67.5143 102.496
10 -46.1683 71.9938 95.4346
17604 10
1 -60.6272 -11.0131 3.68912
2 29.5592 -19.3752 3.11759
3 35.4402 62.8947 102.44
4 40.2545 76.3101 95.3883
5 28.5937 -15.7753 4.41761
6 24.8017 -13.5419 6.32811
7 36.7481 66.5642 97.5211
8 36.0944 67.6045 8.67911
9 33.4103 66.8417 101.32
10 -45.9839 72.0813 94.9599
17608 10
1 -59.9982 -11.2531 3.07573
2 29.5332 -19.9147 2.93047
3 36.0515 63.3406 102.766
4 40.3776 75.6233 94.9288
5 28.5884 -16.2636 4.29914
6 25.1607 -13.7372 6.04394
7 36.221 65.9164 97.0191
8 36.4517 67.395 7.91838
9 33.7022 66.9755 100.606
10 -46.1912 72.066 94.4504
17612 10
1 -59.5501 -11.2303 2.99824
2 29.7033 -19.9963 2.431
3 36.0993 63.6479 102.832
4 39.8506 75.361 94.5115
5 28.8576 -16.182 4.11729
6 25.7036 -13.7013 5.75083
7 36.7685 66.3442 97.2665
8 35.9867 67.6081 8.09223
9 33.4186 66.9087 100.706
10 -46.3797 72.3376 94.0618
17616 10
1 -60.4834 -11.2928 2.31081
2 29.2274 -19.3073 1.94357
3 34.9291 63.7359 102.052
4 39.7473 74.9492 94.292
5 28.1223 -15.7596 3.28641
6 25.4987 -13.2049 5.35477
7 35.8818 66.8689 97.1157
8 35.0796 67.3315 7.81173
9 33.0631 67.4242 100.919
10 -46.9955 71.9085 93.8212
17620 10
1 -60.2732 -11.4311 1.83778
2 29.8149 -19.0962 1.91178
3 33.9775 64.0367 101.665
4 40.1367 75.794 94.5289
5 28.3118 -15.7851 3.22675
6 25.2191 -12.9621 5.04452
7 36.5225 67.1689 96.755
8 35.6307 67.6487 7.81017
9 32.8954 67.5603 100.357
10 -46.3859 72.5275 93.7254
17624 10
1 -59.9488 -11.745 1.43036
2 30.1178 -19.5548 1.81166
3 34.4478 64.6597 102.414
4 39.9491 75.4734 94.093
5 28.6247 -16.1673 2.91139
6 25.3373 -13.3297 4.37781
7 36.3226 67.279 97.5269
8 35.4351 67.6125 8.21669
9 32.8539 67.9499 100.954
10 -46.4643 72.0137 93.4011
17628 10
1 -59.1647 -11.4545 1.24336
2 30.4179 -20.0326 1.0508
3 33.8345 64.4453 102.266
4 40.1965 75.2236 94.3671
5 28.8509 -16.7532 2.83048
6 26.0971 -13.8019 4.35734
7 35.5094 67.6468 97.3331
8 35.3798 67.5531 7.92259
9 32.3157 67.2873 100.313
10 -46.1062 71.8447 93.5251
17632 10
1 -60.0335 -11.1886 1.00834
2 29.2738 -19.9102 0.944163
3 35.0831 64.8775 101.707
4 40.2656 75.3362 93.7902
5 28.2159 -15.9645 2.74218
6 24.9105 -13.2721 4.07425
7 35.0474 66.7321 96.2429
8 35.0526 66.8972 7.23275
9 31.6722 67.5045 99.8689
10 -46.4326 71.6297 93.1575
17636 10
1 -59.6136 -10.6343 0.521921
2 29.644 -19.6146 0.533184
3 34.3856 64.6381 101.533
4 40.2261 75.9095 93.0235
5 28.774 -15.8467 2.14789
6 25.5218 -12.7419 3.43012
7 35.0725 67.1991 96.1559
8 35.1469 67.4898 7.03653
9 31.8359 67.6849 99.4344
10 -46.8964 72.5519 92.7397
17640 10
1 -59.6868 -10.9741 -0.155406
2 29.7631 -19.1434 0.735891
3 34.1739 65.103 100.949
4 41.11 76.6066 92.9032
5 28.7798 -15.2337 2.72181
6 25.4884 -12.5741 3.48339
7 36.1535 67.7568 96.0693
8 35.8208 67.9592 6.83651
9 32.8083 68.1803 98.7373
10 -46.1499 72.9517 92.8707
17644 10
1 -59.6806 -10.7679 0.0686435
2 30.6211 -18.5213 1.1034
3 35.1471 65.7994 101.609
4 40.9376 76.0288 93.6408
5 29.0791 -15.0909 2.0823
6 25.778 -12.7141 3.42115
7 36.8581 68.168 96.3677
8 36.6115 68.617 7.02025
9 33.2216 69.2435 99.7498
10 -45.7609 72.9501 92.7135
17648 10
1 -58.9229 -10.869 0.884245
2 31.6972 -18.6506 1.05091
3 35.6467 65.3863 102.299
4 41.945 76.3144 93.0226
5 29.5341 -15.4307 3.23975
6 26.3188 -13.1065 4.26787
7 37.6896 67.8113 96.746
8 36.9075 67.8652 7.4471
9 33.8274 68.2644 99.8665
10 -45.0349 73.1164 93.287
17652 10
1 -58.7237 -10.6108 1.22193
2 31.9789 -18.1456 1.23233
3 35.3446 65.6261 102.212
4 42.7778 76.2897 92.9767
5 29.7252 -15.3841 3.42011
6 25.9994 -13.2863 4.52154
7 37.5922 68.2327 96.6785
8 37.2325 68.1114 7.66782
9 33.3246 68.5758 100.007
10 -44.3589 72.9588 93.0315
17656 10
1 -57.9378 -10.8416 0.742497
2 32.4884 -18.2366 1.4573
3 35.7653 65.5545 102.397
4 43.254 75.7193 93.3012
5 30.4426 -14.8887 3.69226
6 26.5325 -12.5553 4.58485
7 37.8811 68.0801 96.9289
8 37.64 68.0335 7.98173
9 34.3285 68.8243 100.439
10 -43.6688 72.6815 93.4288
17660 10
1 -57.3951 -10.0293 1.28008
2 32.6474 -18.066 1.49367
3 35.5166 65.5456 101.709
4 43.1823 76.4641 93.7172
5 30.6473 -14.5707 3.64427
6 27.2899 -12.4052 4.90927
7 38.1513 67.9958 96.2177
8 37.5503 68.2978 7.61415
9 34.1117 68.4549 99.5243
10 -43.8152 73.3671 93.7917
17664 10
1 -57.3999 -10.2528 1.36532
2 32.3018 -18.3056 2.23879
3 36.586 64.9382 102.602
4 43.1057 76.1505 93.7744
5 31.1433 -14.5767 3.23532
6 27.9421 -12.2744 4.53865
7 38.138 68.4816 97.5094
8 37.5786 68.5559 8.23757
9 34.9155 68.3932 101
10 -43.4488 72.7771 93.9041
17668 10
1 -56.011 -9.60194 2.05101
2 33.0147 -18.6179 1.98481
3 36.8593 63.9302 102.439
4 43.7619 75.3968 94.364
5 31.5531 -14.9179 3.5735
6 28.5513 -11.9093 4.94317
7 39.0707 67.8226 97.9116
8 38.4728 67.8345 8.78997
9 35.6773 67.9862 101.557
10 -43.3223 72.4774 94.4863
17672 10
1 -56.4813 -10.8527 1.68717
2 34.1387 -18.8163 2.18841
3 37.9519 64.2974 102.932
4 43.8879 75.5133 94.6048
5 32.6181 -15.3227 3.72126
6 29.1551 -12.8438 4.85941
7 39.9222 67.6763 97.7772
8 39.3639 67.7741 8.93691
9 36.4963 67.4887 101.661
10 -42.6508 72.4058 94.3428
17676 10
1 -54.7914 -9.83103 1.77029
2 34.485 -18.5856 2.15335
3 37.5922 63.6489 102.224
4 44.4942 75.3514 94.1147
5 33.4448 -15.0802 3.27298
6 30.5571 -12.4323 4.95473
7 40.4832 67.7909 97.7348
8 39.5855 68.0294 8.73596
9 36.8812 67.195 101.511
10 -41.9936 72.445 94.2025
17680 10
1 -54.5611 -10.0131 1.38842
2 34.7483 -18.3498 1.82961
3 38.502 63.4249 102.084
4 45.3882 74.5526 94.28
5 33.7925 -14.9481 3.36098
6 30.533 -12.4083 4.78699
7 40.6891 67.1403 97.9383
8 39.849 67.0482 8.70704
9 36.8342 67.0338 101.194
10 -41.8938 71.5224 93.6866
17684 10
1 -54.0335 -9.62709 1.41361
2 34.8126 -18.5206 1.1649
3 38.6108 63.308 101.552
4 45.8218 73.8916 94.1652
5 33.9494 -14.8902 2.49223
6 31.3396 -11.6804 4.43715
7 40.9152 66.9216 96.9858
8 39.8347 67.019 7.90802
9 37.4329 67.0647 100.796
10 -41.9595 71.4966 93.8084
17688 10
1 -53.3146 -10.1742 0.713001
2 34.4633 -19.2143 2.20638
3 38.0172 63.4513 101.646
4 46.4207 74.6675 93.505
5 34.6623 -15.2531 2.50666
6 31.9527 -12.1572 4.12411
7 40.7447 67.184 97.5761
8 40.2123 67.2079 8.39967
9 36.7678 67.1082 100.918
10 -41.3983 71.6433 94.1175
17692 10
1 -54.0161 -10.2247 0.236992
2 34.199 -18.5277 2.31044
3 38.4035 63.1088 101.96
4 45.8101 74.8601 93.564
5 34.1567 -14.7422 2.83737
6 31.3152 -12.0609 3.53911
7 40.7293 67.0577 97.847
8 39.7446 67.1783 8.57565
9 37.3056 66.9864 101.244
10 -42.1068 71.7267 93.9186
17696 10
1 -53.6837 -9.36916 1.84089
2 34.5874 -18.4291 1.98822
3 38.2329 62.8563 101.247
4 45.9452 74.9838 94.3918
5 34.1518 -14.5245 3.43844
6 31.4147 -11.4718 4.70867
7 40.3854 66.7701 97.1248
8 39.9074 66.6289 8.28167
9 36.9231 67.1335 100.531
10 -41.2348 71.3096 94.392
17700 10
1 -54.1182 -9.15715 1.75776
2 34.7179 -18.2543 2.13325
3 38.297 63.3109 101.366
4 45.7483 75.309 94.1688
5 34.2385 -14.2675 3.2327
6 30.7071 -11.7409 5.01224
7 40.6987 67.2971 97.4186
8 39.9988 67.2275 8.16632
9 37.1079 67.3913 100.696
10 -41.8031 72.1048 94.9895
17704 10
1 -54.0693 -9.94647 2.25453
2 34.8303 -18.6058 2.26271
3 38.2041 63.1443 102.602
4 45.6691 75.0215 94.6884
5 33.7198 -14.7159 4.17454
6 30.9643 -11.8931 5.37248
7 40.5655 67.2105 98.4945
8 39.8362 67.6695 9.19399
9 37.1041 67.2123 101.57
10 -41.7122 71.7503 94.7885
17708 10
1 -54.8686 -8.78762 2.33028
2 34.1655 -18.0208 2.48072
3 37.8487 64.7141 102.307
4 45.4725 75.3239 94.1934
5 33.313 -14.1485 4.13099
6 30.6215 -10.9719 5.84294
7 40.7609 67.9831 97.9051
8 39.8975 68.4266 8.95938
9 36.8696 68.0861 101.484
10 -41.8317 72.3194 94.4191
17712 10
1 -55.2446 -8.20353 1.66956
2 34.0618 -17.1777 2.14752
3 36.907 65.4268 101.969
4 45.5091 75.4588 93.5691
5 32.6361 -13.4334 2.87905
6 29.4004 -10.5295 5.07302
7 39.9302 68.4922 97.4523
8 39.422 69.0135 8.64667
9 36.3493 68.941 100.741
10 -41.5956 72.4191 93.599
17716 10
1 -56.2025 -7.17431 0.903871
2 32.355 -16.0274 2.22664
3 36.4228 65.7927 101.592
4 43.9999 75.8334 92.9521
5 31.8958 -12.584 2.82426
6 28.4887 -9.70861 4.20577
7 38.7514 69.0216 96.5727
8 38.0947 69.8376 7.83746
9 35.8124 69.3524 100.445
10 -43.0694 73.0113 92.6429
17720 10
1 -56.7984 -7.4099 0.182345
2 32.2231 -15.6788 1.53794
3 36.6443 66.5912 101.155
4 44.3975 76.5408 92.81
5 31.712 -12.1161 2.0345
6 28.5352 -9.30631 3.98767
7 38.7673 69.1233 96.3982
8 37.9408 69.8966 7.40351
9 35.2917 70.2655 99.9345
10 -42.9702 73.3588 92.6129
17724 10
1 -55.7111 -7.5656 -0.0921212
2 32.3196 -16.1858 1.39463
3 37.0336 66.0123 101.305
4 44.1579 76.8389 93.0376
5 31.9479 -12.5422 2.29785
6 29.4074 -9.63272 3.19771
7 38.8094 68.9621 96.0013
8 38.1155 69.4337 6.90933
9 35.9289 69.6722 99.7261
10 -42.8468 73.4364 92.5516
17728 10
1 -55.2414 -8.62731 -0.568983
2 33.3388 -16.2203 1.07137
3 38.1228 66.4721 101.071
4 45.5162 76.7515 92.0029
5 32.6964 -12.7535 1.80594
6 30.0066 -10.0739 2.69582
7 40.1624 69.0658 95.9034
8 39.554 69.4228 6.38633
9 37.1747 70.287 99.6505
10 -41.7897 73.4996 91.7576
17732 10
1 -55.5616 -8.39759 -0.46386
2 33.5621 -16.4924 0.392923
3 37.5034 66.1005 100.128
4 45.6983 75.8405 91.1266
5 32.9457 -12.9746 1.56398
6 30.043 -10.0649 2.63352
7 40.3253 68.8235 95.4477
8 40.0049 69.2367 6.12815
9 37.3025 69.5416 98.8488
10 -41.4565 73.1997 91.2988
17736 10
1 -56.204 -7.37376 -0.0276655
2 33.4782 -16.1468 0.739894
3 37.1637 65.5153 99.9212
4 45.1014 75.3203 91.1937
5 32.3552 -12.4166 2.1547
6 29.4719 -9.6354 2.95748
7 39.325 68.7082 95.3793
8 38.8836 69.547 6.20603
9 36.7421 69.8668 98.7833
10 -42.0525 72.6716 91.3708
17740 10
1 -56.0078 -7.61372 -0.108068
2 33.141 -16.6994 0.659791
3 36.587 66.0285 100.06
4 44.4485 75.6295 90.4977
5 32.4805 -12.7049 2.0077
6 29.2143 -9.42159 3.21594
7 39.3374 69.3042 95.5965
8 38.6165 69.6264 6.3363
9 36.4624 69.9839 99.0905
10 -42.668 73.2426 91.1495
17744 10
1 -56.1696 -7.9873 -0.391972
2 32.9355 -16.0687 1.35323
3 37.4332 65.9314 100.324
4 45.1971 75.8249 90.1546
5 32.8981 -12.1082 2.73719
6 29.1304 -8.93109 3.34421
7 40.4105 69.6207 95.5442
8 39.1756 70.322 6.86663
9 37.3198 70.0429 99.4855
10 -42.1918 73.3333 91.0275
17748 10
1 -54.5439 -7.02919 -0.373307
2 33.4337 -15.5862 1.43379
3 36.996 66.7842 100.656
4 45.8466 75.2692 90.7498
5 32.8973 -12.148 2.35587
6 30.1792 -8.62834 3.34058
7 40.6556 69.687 95.7367
8 39.3503 69.8994 6.58897
9 37.3866 70.6845 99.3549
10 -40.9832 72.7452 91.33
17752 10
1 -55.0694 -7.08765 0.98223
2 32.8334 -16.2373 1.76699
3 37.637 66.2541 100.394
4 45.5068 75.8485 91.3528
5 32.5299 -12.838 3.06257
6 29.469 -9.01808 4.57687
7 40.0311 69.4478 95.8591
8 39.1059 69.6673 7.19511
9 37.1865 70.7298 99.4465
10 -41.6312 72.8587 91.8271
17756 10
1 -55.7975 -6.99117 1.13308
2 33.2918 -16.0305 1.65684
3 38.9778 66.9898 100.87
4 45.7524 76.6023 90.9502
5 32.9878 -12.2555 2.97423
6 29.4326 -8.84983 4.33213
7 40.6864 69.979 95.9262
8 39.8327 70.1661 7.1442
9 37.4461 70.8202 99.5664
10 -41.7117 74.1209 91.9389
17760 10
1 -56.1255 -6.71046 2.13148
2 33.7875 -14.9468 1.6273
3 38.3296 66.7823 100.527
4 45.6518 77.5106 91.7187
5 33.1376 -11.1522 3.92923
6 29.3867 -8.12285 5.56748
7 40.7907 70.6579 96.2558
8 39.9057 71.1232 7.39792
9 37.213 70.8265 99.7749
10 -41.2162 75.1495 92.8553
17764 10
1 -56.5607 -6.20733 0.551241
2 32.6977 -14.5616 1.51685
3 37.9262 67.0482 100.716
4 44.6389 76.7069 92.2436
5 31.9321 -11.1365 3.1511
6 29.1079 -7.53897 4.61733
7 40.0844 70.6488 96.524
8 38.4903 71.071 7.35779
9 36.7635 71.1753 99.8857
10 -42.8643 74.3526 92.3249
17768 10
1 -56.6751 -4.96961 1.10527
2 32.4962 -13.4271 1.73473
3 37.0633 67.5182 101.025
4 45.1512 78.1536 92.5223
5 31.7701 -10.1458 3.40051
6 28.4243 -7.25496 4.5159
7 39.7892 71.1417 96.3324
8 38.8688 71.4915 7.4782
9 36.8904 71.8792 100.41
10 -42.5767 75.1493 92.9716
17772 10
1 -56.7429 -5.40351 0.394427
2 31.8777 -13.5378 2.17657
3 36.9192 68.1971 101.669
4 44.29 78.3909 92.2633
5 31.6408 -10.028 3.22867
6 28.7083 -6.83642 4.34957
7 39.7957 71.4473 96.9388
8 38.0222 71.4457 7.51311
9 36.3141 71.9842 100.458
10 -43.3797 75.4058 92.8668
17776 10
1 -56.933 -4.6928 0.253641
2 32.105 -13.1783 0.91927
3 36.2459 69.1569 101.498
4 44.0738 79.0475 92.9646
5 31.6964 -9.63872 2.69741
6 28.1491 -6.69557 3.84257
7 39.048 71.9481 96.6235
8 38.4473 72.3036 7.3207
9 35.299 72.918 99.7279
10 -42.4349 75.6968 93.3608
17780 10
1 -56.3525 -4.50593 0.671411
2 31.574 -13.0847 1.4297
3 36.559 68.4842 101.487
4 43.9808 78.135 92.0797
5 30.9693 -9.75993 3.09795
6 28.8651 -6.53908 4.22686
7 39.0167 71.8946 97.0728
8 38.3794 72.2826 7.83403
9 35.8184 72.9225 100.306
10 -43.0987 75.5329 92.6175
17784 10
1 -56.5594 -4.99743 0.294906
2 31.1231 -13.3769 1.37848
3 35.4748 69.3624 101.059
4 43.913 79.0129 92.2719
5 31.2808 -9.51044 2.27821
6 28.66 -6.35067 3.92928
7 38.2901 72.4982 96.6761
8 37.6074 72.7767 7.69368
9 34.8263 74.1166 99.9444
10 -43.5918 76.0286 92.0925
17788 10
1 -57.3916 -4.1939 0.0346851
2 30.8266 -12.8079 1.65485
3 36.1629 69.7222 101.441
4 43.5167 79.0771 91.9181
5 30.5187 -9.0219 2.86259
6 28.16 -5.83845 3.65464
7 37.9824 73.2037 97.0875
8 37.0367 73.3237 7.74152
9 35.4761 74.488 101.011
10 -44.1395 76.5756 92.6786
17792 10
1 -57.1879 -4.26366 -0.0755463
2 29.6758 -13.1153 1.59842
3 35.68 69.4624 101.047
4 42.4989 80.0261 93.4747
5 30.1353 -9.20198 2.45639
6 27.6227 -6.26121 3.67819
7 37.5784 72.9606 96.8877
8 36.4236 73.4269 7.55757
9 34.1854 73.7816 100.379
10 -44.7822 76.9765 92.9019
17796 10
1 -56.9651 -3.9296 0.525035
2 30.1659 -13.1655 2.14154
3 35.2715 70.1186 101.876
4 43.4013 80.2705 94.1821
5 30.3227 -9.47606 2.30691
6 28.3459 -5.81654 4.02156
7 38.081 72.3231 96.5397
8 37.0475 72.8721 7.62453
9 34.3709 73.6508 99.9906
10 -44.2349 76.8061 93.1942
17800 10
1 -56.6848 -3.45067 1.30312
2 29.8847 -13.1564 2.43271
3 35.3242 69.7335 101.467
4 43.3062 79.72 94.2086
5 30.8105 -9.25776 3.08265
6 28.6193 -5.5856 4.53048
7 37.6582 72.6598 97.5244
8 36.7106 73.2474 8.38735
9 34.5892 73.7513 100.945
10 -44.0252 76.5324 93.9852
17804 10
1 -57.1078 -3.81553 1.57378
2 30.0026 -12.6546 3.0318
3 34.5362 69.0898 102.169
4 43.3326 79.5168 94.1104
5 30.5759 -8.54329 3.15191
6 28.1185 -5.45112 5.42537
7 37.7229 72.3414 97.739
8 36.377 72.87 8.52476
9 34.4414 73.3311 101.172
10 -44.1553 76.4095 93.6452
17808 10
1 -57.2256 -2.8507 1.34981
2 29.8489 -12.1794 2.89772
3 35.0514 69.3973 102.06
4 43.1008 79.0241 94.5084
5 30.0158 -9.12621 3.15868
6 28.1042 -5.30331 5.19897
7 37.4001 72.0113 97.4576
8 35.9939 72.848 8.4691
9 33.8577 73.738 100.636
10 -45.0888 76.1882 94.1597
17812 10
1 -56.1246 -2.28683 1.72508
2 29.9772 -11.7815 2.60648
3 34.5614 69.8244 101.889
4 43.6058 78.7341 94.1037
5 31.1609 -8.37817 3.06476
6 28.7524 -4.73055 4.9201
7 37.5798 72.4951 96.9117
8 36.4674 73.3755 8.11846
9 34.207 74.0205 100.392
10 -44.2777 76.5239 93.8626
17816 10
1 -55.6871 -2.76951 1.50787
2 29.4611 -11.7907 3.10719
3 34.7296 69.0181 101.186
4 43.3127 78.6686 94.5068
5 31.2386 -8.5058 3.29204
6 28.9082 -4.89084 5.60672
7 37.5469 72.1321 96.6006
8 36.5063 73.3216 7.79775
9 34.3303 73.1945 100.161
10 -44.551 77.0789 94.6455
17820 10
1 -56.7888 -2.34336 2.23966
2 30.2277 -11.8502 3.04272
3 34.3975 68.8432 101.787
4 42.9689 78.7084 95.3102
5 30.9703 -8.25333 3.65034
6 28.2284 -5.05694 6.1047
7 37.3052 72.0718 97.6329
8 36.4301 72.8331 8.61637
9 34.1636 73.4651 101.066
10 -45.1229 77.0309 95.3344
17824 10
1 -57.1633 -2.20041 2.72135
2 29.8803 -11.6241 3.63043
3 34.5316 69.0678 102.307
4 42.8754 78.115 95.6199
5 30.9856 -7.66161 4.22972
6 28.4849 -4.78261 6.11596
7 36.9469 72.4387 97.9042
8 36.0115 73.0984 8.85368
9 34.0127 73.3405 101.926
10 -44.9858 76.6168 95.668
17828 10
1 -56.628 -1.7721 3.73164
2 29.6219 -11.2594 2.91842
3 33.1219 69.636 102.874
4 42.9463 77.4281 95.5368
5 30.8268 -7.68813 4.23361
6 28.2582 -4.56385 6.56047
7 36.4656 71.6329 97.6003
8 35.6293 72.4995 8.68672
9 33.6016 73.591 101.395
10 -44.9914 76.0957 95.3876
17832 10
1 -56.5485 -2.03102 3.14317
2 29.5316 -11.6375 2.64504
3 32.7802 68.2016 102.015
4 43.3419 77.074 95.319
5 30.1593 -8.43419 3.77977
6 27.861 -5.14871 6.50468
7 36.4276 71.3001 97.5108
8 35.628 72.0457 8.19183
9 33.5526 72.279 101.226
10 -45.0552 75.2677 95.1275
17836 10
1 -56.6516 -1.75648 3.03694
2 29.4866 -11.2665 2.37523
3 32.6325 68.2895 101.075
4 42.8515 77.8922 95.191
5 30.1742 -7.91989 2.96779
6 27.524 -4.76322 6.1488
7 36.1789 71.5622 97.1507
8 35.8553 72.5491 7.59953
9 33.2314 72.47 100.783
10 -45.6107 76.032 94.6723
17840 10
1 -57.7568 -1.51804 2.28265
2 29.3984 -11.48 1.75102
3 32.3762 67.9966 101.055
4 41.925 77.5579 94.6191
5 30.157 -7.64139 2.74986
6 27.327 -4.96068 5.36649
7 36.082 71.7938 97.03
8 35.4154 72.7345 7.24248
9 32.9881 72.1369 100.531
10 -46.1924 76.1741 94.4008
17844 10
1 -57.2376 -2.50648 1.50513
2 28.9531 -11.5303 1.35075
3 32.2367 67.9496 100.706
4 42.5409 76.4942 93.8258
5 30.5385 -8.53004 2.12748
6 27.5022 -5.22723 4.69942
7 36.0218 70.389 96.0771
8 35.5547 71.8509 7.04847
9 33.169 72.4008 99.4474
10 -45.5638 74.6652 93.4936
17848 10
1 -56.3938 -1.74745 1.96768
2 29.3295 -11.1532 1.82843
3 33.1885 67.7205 100.078
4 42.9837 76.5872 93.9753
5 30.7014 -7.95252 2.59868
6 28.2098 -5.08982 5.07557
7 36.5776 70.8001 95.7116
8 35.4344 72.2425 6.75679
9 33.7124 72.3294 99.606
10 -45.1429 75.5241 93.7106
17852 10
1 -57.7768 -1.16043 2.96596
2 29.839 -10.4686 1.37346
3 34.3337 67.5931 100.264
4 43.5431 76.9953 94.2506
5 30.4127 -7.26236 2.98839
6 27.3564 -5.10959 5.5882
7 36.9615 71.1784 95.655
8 35.6457 72.9372 6.91952
9 34.3124 72.2401 99.7631
10 -45.2143 76.023 93.6466
17856 10
1 -57.5011 -2.46013 3.52821
2 29.9316 -11.5204 1.44505
3 34.4687 67.4502 100.289
4 43.5929 77.207 93.3584
5 30.3353 -8.12861 2.85648
6 28.2342 -6.19776 5.86118
7 37.6909 70.8821 95.6876
8 36.5938 71.8955 6.63188
9 34.814 71.9155 99.5124
10 -44.5729 75.6301 93.6253
17860 10
1 -56.122 -2.04149 3.90272
2 30.5808 -11.2441 1.69011
3 35.2117 67.3506 100.072
4 44.1384 77.6465 93.8918
5 30.4683 -8.15683 2.93979
6 29.1004 -6.15141 6.23847
7 38.5886 70.5753 95.7918
8 37.4597 71.9571 6.96666
9 35.7081 71.4851 99.5994
10 -44.1191 76.0418 94.022
17864 10
1 -56.2487 -1.16626 4.83671
2 31.0051 -10.5834 2.19799
3 35.0644 68.1336 100.832
4 44.7495 77.359 93.8961
5 31.4767 -7.21742 3.79782
6 29.5102 -5.19933 6.70628
7 38.2814 70.9826 96.3216
8 37.0311 71.9462 7.69108
9 35.0443 72.4233 100.279
10 -43.6508 75.8486 94.6509
17868 10
1 -55.361 -1.09815 5.74225
2 30.1098 -10.4278 2.52739
3 33.8597 68.3867 100.828
